Genes	Podocytes	Glomes	Kidney
XLOC_005960	7.6055	34.4603	1.29552
XLOC_005961	8.07163	6.42428	3.87507
XLOC_005962	0.129302	0	0.0593085
XLOC_005963	0.157826	0.390405	0.180854
XLOC_005964	47.4154	41.4829	25.2041
XLOC_005965	0.006874	0.391953	0.0347385
XLOC_005966	0	0.0303247	0
XLOC_005967	0	0.169037	0
XLOC_005968	0	0.314812	0.448849
XLOC_005969	0	0	0
XLOC_005970	2.63167	22.8089	4.25383
XLOC_005971	0.298835	0.287579	0.178375
XLOC_005972	59.2717	30.1098	32.3372
XLOC_005973	0	0.0864927	0.0203545
XLOC_005974	5.29557	4.16856	4.9428
XLOC_005975	0.302577	0.739875	0.591413
XLOC_005976	0	0.463778	0.530094
XLOC_005977	0	0	0
XLOC_005978	0	2.88416	0
XLOC_005979	3.62248	2.68261	1.69349
XLOC_005980	6.29243	8.62767	6.70144
XLOC_005981	0	0	0
XLOC_005982	0	0	0
XLOC_005983	1.5882	1.40904	1.7205
XLOC_005984	0.01719	0.00921817	0
XLOC_005985	0.860785	0.472138	0.801426
XLOC_005986	0.291574	0.87579	1.69825
XLOC_005987	23.1542	15.2797	19.7828
XLOC_005988	1.7532	0.793237	0.500357
XLOC_005989	0.529617	0.39594	0.1285
XLOC_005990	0	0	0
XLOC_005991	0	0	0
XLOC_005992	0	0.016256	0
XLOC_005993	0	0	0
XLOC_005994	0	0.0250838	1.4508
XLOC_005995	0	0.0133863	0
XLOC_005996	0	0	0
XLOC_005997	0.042947	0.004111	0.0129285
XLOC_005998	0	0	0
XLOC_005999	0	0.0127658	0.0207528
XLOC_006000	0.020832	0.330944	0.0294767
XLOC_006001	0.372164	0.425441	0.395237
XLOC_006002	0	0	0
XLOC_006003	0	0.039264	0
XLOC_006004	0	0	0
XLOC_006005	0	0.0600662	0
XLOC_006006	0.071203	0.303941	0.349146
XLOC_006007	1.94604	0.977466	0.672078
XLOC_006008	0	0	0.0234528
XLOC_006009	0	0	0
XLOC_006010	0.13345	0.205805	0.255881
XLOC_006011	0.463528	0.0693992	0.0220752
XLOC_006012	0	0.00738617	0.001873
XLOC_006013	0.001917	0	0
XLOC_006014	0	0.0687443	0
XLOC_006015	0	1.33178	0.493899
XLOC_006016	0	0.0198737	0
XLOC_006017	0	0.00738167	0.0108613
XLOC_006018	0	0.0044065	0
XLOC_006019	0	0	0
XLOC_006020	0	0.00289517	0.027097
XLOC_006021	0	0	0
XLOC_006022	0	0.00715067	0
XLOC_006023	294.049	94.5495	40.3122
XLOC_006024	0.355916	3.19467	10.865
XLOC_006025	0	0	0
XLOC_006026	0	0	0
XLOC_006027	0	0	0.377139
XLOC_006028	0	0.0110452	0.142761
XLOC_006029	5.79913	20.2676	34.8228
XLOC_006030	0	0	0
XLOC_006031	0.124661	0.0198255	0
XLOC_006032	0.248731	0.603965	0.191064
XLOC_006033	0.5288	0.164416	0.0195805
XLOC_006034	0.22274	0.244765	0
XLOC_006035	0.162473	0.262318	0.0596132
XLOC_006036	29.9544	7.81254	1.21671
XLOC_006037	15.6901	2.34637	0.25294
XLOC_006038	0	0	0.0845735
XLOC_006039	0	0	0.0618322
XLOC_006040	0.103555	0.207845	3.17285
XLOC_006041	0	0	0
XLOC_006042	0.005863	0.0773977	0.838407
XLOC_006043	0	0.0624502	3.25955
XLOC_006044	0	0	0.020394
XLOC_006045	0.050038	0.266229	0.088523
XLOC_006046	4.589	5.90156	6.34286
XLOC_006047	16.2923	16.9689	7.79444
XLOC_006048	142.262	85.0737	65.322
XLOC_006049	0	0.0797127	0.0119957
XLOC_006050	0	0	0
XLOC_006051	0	0.484137	0.107456
XLOC_006052	0	0.0825517	0
XLOC_006053	2.63696	0.316009	0.0314477
XLOC_006054	0	0	0
XLOC_006055	83.3828	93.4552	16.8746
XLOC_006056	0.347469	0.617437	0.569219
XLOC_006057	6.80986	12.7818	14.4391
XLOC_006058	0	0.119496	0.138169
XLOC_006059	0	0.284182	0.545244
XLOC_006060	0	0	0
XLOC_006061	0	0	0
XLOC_006062	0	0	0
XLOC_006063	0.523693	14.7615	2.71391
XLOC_006064	0.356644	5.75956	9.14149
XLOC_006065	0	0	0
XLOC_006066	0	0	0
XLOC_006067	0	0	0
XLOC_006068	0	0	0
XLOC_006069	0	0	0
XLOC_006070	0	0	0
XLOC_006071	0	0	0
XLOC_006072	88.9954	62.0465	105.492
XLOC_006073	0	0.241188	0
XLOC_006074	0.234372	0.775308	0.737933
XLOC_006075	8.33297	9.53824	8.54588
XLOC_006076	0	0	0
XLOC_006077	0	0	0
XLOC_006078	0	0	0
XLOC_006079	0.509177	0.0782572	1.45141
XLOC_006080	0	0	0
XLOC_006081	0	0	0
XLOC_006082	7.34527	6.16007	20.015
XLOC_006083	0	0	0
XLOC_006084	21.0682	33.7938	62.6856
XLOC_006085	0	0.0103563	0
XLOC_006086	0.083363	3.10364	22.322
XLOC_006087	1.51101	1.67435	1.99701
XLOC_006088	0	0	0
XLOC_006089	47.6538	33.8895	32.5038
XLOC_006090	29.4002	28.2576	24.1693
XLOC_006091	0	0.0174778	0
XLOC_006092	0	0	0
XLOC_006093	1.53109	0.67887	0.673701
XLOC_006094	0.21713	0.100864	0
XLOC_006095	0	0	0
XLOC_006096	2.28803	0.0548397	1.39622
XLOC_006097	0.280397	0.477348	0.699164
XLOC_006098	0	0	0
XLOC_006099	0.140046	0.423832	0.132644
XLOC_006100	0	0	0
XLOC_006101	0	0.00977917	0
XLOC_006102	0	0.35329	0
XLOC_006103	2.44331	2.08956	0.0129045
XLOC_006104	1.80245	1.64172	0.0180672
XLOC_006105	0	0	0
XLOC_006106	0.034772	0.0140925	0.153442
XLOC_006107	0	0.0204457	0.0164392
XLOC_006108	0	0	0
XLOC_006109	160.569	34.1408	13.2437
XLOC_006110	8.80748	12.2835	10.9419
XLOC_006111	0.204542	0.73261	0.513994
XLOC_006112	0	0	0
XLOC_006113	15.207	8.29219	9.45831
XLOC_006114	0	0	0
XLOC_006115	0	0	0
XLOC_006116	0	0	0
XLOC_006117	0	0	0
XLOC_006118	0	0	0
XLOC_006119	0	0	0
XLOC_006120	0	0	0
XLOC_006121	0	0	0
XLOC_006122	0	0	0
XLOC_006123	0	0.0016135	0
XLOC_006124	0	0	0
XLOC_006125	0	0	0
XLOC_006126	14.5147	9.5891	8.99078
XLOC_006127	0.162843	0.35833	0.796041
XLOC_006128	1.53515	3.24986	2.61782
XLOC_006129	8.90176	14.8007	7.04189
XLOC_006130	18.1234	6.31086	4.16393
XLOC_006131	0.279693	0.0243978	0
XLOC_006132	0	0	0
XLOC_006133	0	0.00747883	0
XLOC_006134	0	0	0
XLOC_006135	0	0	0
XLOC_006136	0	0	0
XLOC_006137	0	0	0
XLOC_006138	0	0	0
XLOC_006139	0	0	0
XLOC_006140	0	0.00339617	0
XLOC_006141	0	0	0.032388
XLOC_006142	0.029756	0.0788367	0.0435097
XLOC_006143	0.101874	2.34352	6.72914
XLOC_006144	0	0.543048	1.31559
XLOC_006145	3.6658	0.00895317	0.246938
XLOC_006146	0	0.00326517	0
XLOC_006147	0	0.00669117	0
XLOC_006148	0	0	0
XLOC_006149	0.004867	0.00658033	0.0090645
XLOC_006150	0.054411	0.0721498	0.128278
XLOC_006151	0.115321	0.0264028	0.141805
XLOC_006152	0.013353	0.00302033	0.0418595
XLOC_006153	0.022547	0.0655092	0.109212
XLOC_006154	0	0	0
XLOC_006155	0	0	0
XLOC_006156	8.04535	4.30622	5.73405
XLOC_006157	0	0	0
XLOC_006158	3.06146	10.5745	6.7857
XLOC_006159	40.1138	49.3806	65.4856
XLOC_006160	10.8865	11.0247	3.86551
XLOC_006161	6.90018	5.02234	6.24788
XLOC_006162	0	0.0746053	0.195335
XLOC_006163	0	0	0
XLOC_006164	0	0	0
XLOC_006165	0.484152	0.0544032	0
XLOC_006166	0.359782	0.0298283	0.261362
XLOC_006167	0.460321	0.042628	0.31669
XLOC_006168	0.131058	0.0790127	0.346746
XLOC_006169	0	0	0
XLOC_006170	0	0	0
XLOC_006171	0	0	0
XLOC_006172	0	0.0252368	0.038644
XLOC_006173	0	0	0
XLOC_006174	0	0	0
XLOC_006175	0	0	0
XLOC_006176	36.8787	26.2061	26.4496
XLOC_006177	13.9412	11.1726	10.1437
XLOC_006178	97.882	57.4503	61.3271
XLOC_006179	28.9783	13.0311	19.0196
XLOC_006180	6.27072	4.76383	5.45264
XLOC_006181	2.03062	1.14667	2.27408
XLOC_006182	1.816	1.11287	2.02133
XLOC_006183	8.27292	5.18052	4.0867
XLOC_006184	33.9526	26.282	23.7969
XLOC_006185	0.422748	1.29493	0.835579
XLOC_006186	0	0	0
XLOC_006187	6.23526	5.47075	4.22492
XLOC_006188	9.70667	15.0566	18.93
XLOC_006189	0	0.00559917	0
XLOC_006190	0	0.00370033	0
XLOC_006191	0.003433	0	0
XLOC_006192	0	0	0
XLOC_006193	0	2.85521	7.42377
XLOC_006194	0	0	0
XLOC_006195	0	0	0
XLOC_006196	0	0	0
XLOC_006197	0	0	0
XLOC_006198	0	0.00554633	0
XLOC_006199	46.2541	30.8013	25.2418
XLOC_006200	16.9275	9.91217	7.88343
XLOC_006201	0	0	0
XLOC_006202	0	0	0
XLOC_006203	0	0	0
XLOC_006204	0	0.0183257	0.001953
XLOC_006205	0.022763	0.013447	0
XLOC_006206	9.79925	7.59448	4.06648
XLOC_006207	0	0	0
XLOC_006208	37.3215	14.9112	22.9204
XLOC_006209	0.016136	0.0316278	0.0824843
XLOC_006210	0	0	0
XLOC_006211	0	0	0
XLOC_006212	0.008827	0.0824335	0
XLOC_006213	0	0.0721307	0
XLOC_006214	0	0.257933	0
XLOC_006215	0	0.593117	0
XLOC_006216	0.007655	0.512863	0.0078755
XLOC_006217	0.02292	0.892802	0.0116647
XLOC_006218	0	0	0
XLOC_006219	0	0	0
XLOC_006220	0.014728	0.041573	0.050804
XLOC_006221	0	0	0
XLOC_006222	0	0	0
XLOC_006223	0	0	0
XLOC_006224	126.106	220.553	356.788
XLOC_006225	92.8482	167.348	253.156
XLOC_006226	108.406	70.4643	129.91
XLOC_006227	0	0.181151	0.305957
XLOC_006228	0	0	0
XLOC_006229	27.2054	19.3249	19.2376
XLOC_006230	172063	171201	202530
XLOC_006231	0.411302	0.711124	0.327331
XLOC_006232	0.415562	0.174114	0.04589
XLOC_006233	0.265907	0.073258	0
XLOC_006234	1.15633	0.0443323	0.083628
XLOC_006235	0.276497	0.0915883	0.0326915
XLOC_006236	0.55612	0.102347	0
XLOC_006237	0.171745	0.0873852	0.0833423
XLOC_006238	0.320558	0.0154537	0
XLOC_006239	0.401153	0.233428	0.0501113
XLOC_006240	13.0117	6.11255	1.39512
XLOC_006241	22.6	21.732	15.7856
XLOC_006242	11.5307	15.2436	11.8056
XLOC_006243	8.33723	16.2439	9.6359
XLOC_006244	2.65677	7.09779	1.79784
XLOC_006245	3.13328	8.35406	2.12438
XLOC_006246	0.396255	2.14695	5.70055
XLOC_006247	0	0	0
XLOC_006248	0	0	0
XLOC_006249	0	0.153111	0
XLOC_006250	0	0	0
XLOC_006251	0	0	0
XLOC_006252	0.265034	0	0
XLOC_006253	0	0	0
XLOC_006254	0	0.125974	0
XLOC_006255	9.14639	7.54801	5.89429
XLOC_006256	13.5274	23.2428	46.3197
XLOC_006257	0	0	0
XLOC_006258	0	0	0
XLOC_006259	0	0.149565	0
XLOC_006260	3.28419	14.2798	12.6074
XLOC_006261	0.044135	0.467695	0.216305
XLOC_006262	0	0	0
XLOC_006263	0	0	0
XLOC_006264	0	0	0
XLOC_006265	0.074581	0.324872	0.214214
XLOC_006266	0	0	0
XLOC_006267	0	0	0
XLOC_006268	0	0	0
XLOC_006269	0	0	0
XLOC_006270	0	0	0
XLOC_006271	0.095741	0.0223327	0
XLOC_006272	7.98271	15.9606	17.9794
XLOC_006273	0.446022	2.86381	2.32606
XLOC_006274	0	0.0187053	0.383059
XLOC_006275	8.89448	11.5648	7.04042
XLOC_006276	0	0.0809067	0.225608
XLOC_006277	0.110445	0.114872	0.473673
XLOC_006278	0.120313	0	0
XLOC_006279	0	0.203835	0.172257
XLOC_006280	0.438525	1.19207	0.648542
XLOC_006281	0.791759	0.499552	0.202489
XLOC_006282	0	0.0217495	0.186423
XLOC_006283	0	0	0.0217943
XLOC_006284	0	0.219839	0.350048
XLOC_006285	16.9375	22.0711	20.0165
XLOC_006286	0.27304	2.48534	1.94861
XLOC_006287	0	0	0
XLOC_006288	0.701198	0.567101	1.1361
XLOC_006289	2.1336	1.61439	1.57168
XLOC_006290	11.0679	13.9095	22.6825
XLOC_006291	0	1.47329	0.377877
XLOC_006292	7.2232	5.02058	4.11412
XLOC_006293	1.67682	0.693531	0.269475
XLOC_006294	23.2903	18.3792	19.3385
XLOC_006295	1.427	4.3522	2.43508
XLOC_006296	1.36601	4.1998	3.08993
XLOC_006297	0	0.0357013	0
XLOC_006298	0.033164	0.195205	0.069934
XLOC_006299	37.3337	55.9652	29.0759
XLOC_006300	12.8062	7.88869	3.12031
XLOC_006301	12.1307	13.9384	5.15632
XLOC_006302	21.5345	30.3298	9.41464
XLOC_006303	0.380308	0.663175	0.360876
XLOC_006304	8.29272	11.8046	9.05316
XLOC_006305	6.85085	6.58535	5.42207
XLOC_006306	0	0	0
XLOC_006307	0	0	0
XLOC_006308	8.44145	10.0862	12.6132
XLOC_006309	0	0.331364	0.461194
XLOC_006310	0	0.0301265	0
XLOC_006311	0.095129	0.0666437	0.313889
XLOC_006312	0	0	0
XLOC_006313	0	0	0
XLOC_006314	0.148558	0.152734	0.292669
XLOC_006315	0.086581	0.152615	0.304442
XLOC_006316	1.3341	1.22103	0.606495
XLOC_006317	82.4305	54.2615	70.7931
XLOC_006318	0.43906	1.67956	0.667297
XLOC_006319	18.3374	11.4709	8.42699
XLOC_006320	23.4271	12.1962	9.34598
XLOC_006321	0.019107	0.510807	1.44606
XLOC_006322	0.164678	0.29722	0.761335
XLOC_006323	0	0	0
XLOC_006324	0	0	0
XLOC_006325	0	0	0
XLOC_006326	0	0	0
XLOC_006327	2.43056	2.30221	1.58289
XLOC_006328	10.4681	13.0318	13.274
XLOC_006329	0.123644	0.3118	0.23659
XLOC_006330	3.45409	3.44235	3.03887
XLOC_006331	4.15451	4.48936	3.52315
XLOC_006332	0.444717	0.509077	0.419858
XLOC_006333	0	0	0
XLOC_006334	0	0.505608	0.182092
XLOC_006335	0	0.747867	1.82824
XLOC_006336	3.96165	9.8439	5.21539
XLOC_006337	0.251742	2.23226	0.965125
XLOC_006338	0.076401	1.60699	0.638605
XLOC_006339	1.08005	0.669711	0.515327
XLOC_006340	1.87371	1.78662	1.01865
XLOC_006341	0.367819	1.50837	1.64889
XLOC_006342	52.1825	139.809	422.552
XLOC_006343	2.20503	11.2604	9.32193
XLOC_006344	34.1497	26.5796	31.7699
XLOC_006345	21.455	19.2784	18.4132
XLOC_006346	1.03603	2.03633	1.3569
XLOC_006347	0.095264	0.445519	0.384072
XLOC_006348	0.733462	1.30817	1.15191
XLOC_006349	0	0.327024	0
XLOC_006350	0	0.036472	0.3379
XLOC_006351	2.9572	3.09042	3.34412
XLOC_006352	36.6782	15.269	16.8456
XLOC_006353	35.4026	26.184	14.9197
XLOC_006354	26.9118	26.485	25.0911
XLOC_006355	0.646392	1.78742	1.41874
XLOC_006356	0	0	0
XLOC_006357	0.467857	0.439595	0.272188
XLOC_006358	7.1477	9.63313	20.8135
XLOC_006359	0	0	0
XLOC_006360	0	0	0
XLOC_006361	2.2104	2.0751	1.70971
XLOC_006362	0.082252	0.271554	0.374609
XLOC_006363	40.1523	6.74652	0.225433
XLOC_006364	15.012	10.9552	10.748
XLOC_006365	0.265713	0.0401245	0.278931
XLOC_006366	9.06245	12.7451	9.01968
XLOC_006367	14.8303	13.6031	15.7285
XLOC_006368	0	0	0
XLOC_006369	40.7494	30.0998	33.7679
XLOC_006370	3.146	3.37856	2.88239
XLOC_006371	8.34784	10.787	7.64814
XLOC_006372	2.14077	5.54793	3.40399
XLOC_006373	0	0	0
XLOC_006374	0	0	0
XLOC_006375	0	0	0
XLOC_006376	0	0	0
XLOC_006377	0	0	0
XLOC_006378	0	0	0
XLOC_006379	0	0.011009	0
XLOC_006380	2.20086	1.84428	1.53034
XLOC_006381	0.163611	0.339456	0.214417
XLOC_006382	0.358528	0.586209	0.468807
XLOC_006383	22.5659	16.0501	13.3816
XLOC_006384	0	0	0
XLOC_006385	23.4986	25.9923	8.14371
XLOC_006386	0.061057	0.766757	2.12994
XLOC_006387	0.399598	2.23143	3.12528
XLOC_006388	0.04538	0	0
XLOC_006389	49.451	47.9253	39.8187
XLOC_006390	0	0	0
XLOC_006391	0.587642	0	0
XLOC_006392	0	0	0
XLOC_006393	0	0	0
XLOC_006394	0	0	0
XLOC_006395	2.82554	0.783405	0
XLOC_006396	73.1546	41.5193	33.7393
XLOC_006397	72.1247	37.3986	35.3024
XLOC_006398	0	0	0
XLOC_006399	0.036221	0.0185537	0
XLOC_006400	0	0.00223717	0
XLOC_006401	0.006008	0.0284882	0.0112378
XLOC_006402	12.4996	8.61035	5.23239
XLOC_006403	3.0268	4.40749	8.43065
XLOC_006404	0.720267	2.49295	4.8577
XLOC_006405	0.334393	0.744152	1.50519
XLOC_006406	0	0	0
XLOC_006407	0	0	0
XLOC_006408	0	0.0120622	0
XLOC_006409	16.3967	19.2685	18.1917
XLOC_006410	0.162423	1.39902	1.00513
XLOC_006411	0.45285	2.3585	1.70267
XLOC_006412	0.442427	2.26601	1.28947
XLOC_006413	0.632621	3.39244	2.59368
XLOC_006414	0	0.859956	0.420274
XLOC_006415	0	0	0
XLOC_006416	0	0	0
XLOC_006417	0	0.002866	0
XLOC_006418	0	0.0315323	0.0243497
XLOC_006419	0	0.0421003	0.033218
XLOC_006420	0	0.0175125	0
XLOC_006421	0	0	0
XLOC_006422	0	0	0
XLOC_006423	0	0	0
XLOC_006424	5.05499	20.354	22.7117
XLOC_006425	0.223952	2.00694	1.77906
XLOC_006426	0.165325	1.54862	0.96105
XLOC_006427	7.50099	3.19016	1.77682
XLOC_006428	0.668203	0.805845	0.415565
XLOC_006429	0.886813	1.2667	0.659521
XLOC_006430	0.820076	1.28533	0.629687
XLOC_006431	6.59855	8.51726	8.21314
XLOC_006432	0	0.0163502	0.124011
XLOC_006433	0	0.419914	0.527453
XLOC_006434	0	0.221414	0.810715
XLOC_006435	12.3248	15.6656	15.5547
XLOC_006436	0	0.00246	0
XLOC_006437	19.8269	18.0079	17.3712
XLOC_006438	103.31	47.9519	98.5104
XLOC_006439	0	0	0
XLOC_006440	0.038674	0.268433	0.404702
XLOC_006441	50.3795	141.795	233.491
XLOC_006442	2.61822	9.33526	13.0893
XLOC_006443	0.086913	0.772476	0.930711
XLOC_006444	7.34413	5.37009	3.01458
XLOC_006445	43.8462	30.6476	12.976
XLOC_006446	1.26352	4.19393	2.28976
XLOC_006447	0	0.895432	2.54962
XLOC_006448	0	0.483367	1.08312
XLOC_006449	0	0	0
XLOC_006450	0	0.022664	0.660809
XLOC_006451	24.527	19.6543	17.9584
XLOC_006452	1.98754	4.21629	2.69837
XLOC_006453	0.045602	0.295063	1.55197
XLOC_006454	0	0	0
XLOC_006455	0	0.0040045	0
XLOC_006456	11.7391	18.2305	12.6967
XLOC_006457	5.35816	20.7989	21.5971
XLOC_006458	8.31347	8.19208	3.53291
XLOC_006459	1.78941	1.4207	1.58022
XLOC_006460	0	0	0
XLOC_006461	0	0	0
XLOC_006462	6.47763	12.0886	11.7627
XLOC_006463	0	0	0
XLOC_006464	0	0	0
XLOC_006465	0	0	0
XLOC_006466	0	0	0
XLOC_006467	0	0	0
XLOC_006468	0	0	0
XLOC_006469	0	0	0
XLOC_006470	0	0.00159717	0
XLOC_006471	0	0	0
XLOC_006472	0	0	0
XLOC_006473	32.4049	22.4008	20.6025
XLOC_006474	45.3779	28.4065	27.8316
XLOC_006475	0.165419	0.467984	0.147516
XLOC_006476	0.394412	0.670013	0.348877
XLOC_006477	10.8977	11.375	8.85723
XLOC_006478	0	0	0
XLOC_006479	0	0.222016	0.254619
XLOC_006480	0.167447	0.0357992	0
XLOC_006481	0	0.16701	0
XLOC_006482	0.836361	1.21145	0.787102
XLOC_006483	0	0	0
XLOC_006484	0	0	0
XLOC_006485	0	0	0
XLOC_006486	48.7584	30.1632	32.7478
XLOC_006487	0	0.00547433	0
XLOC_006488	0	0	0
XLOC_006489	0	0	0
XLOC_006490	0	0	0
XLOC_006491	0	0.0118963	0
XLOC_006492	0	0.334926	0.766843
XLOC_006493	7.01999	8.7267	6.7543
XLOC_006494	0.050521	0.236729	0.124089
XLOC_006495	0.263251	0.206285	0.193905
XLOC_006496	0.457737	1.05869	0.4202
XLOC_006497	0	0	0
XLOC_006498	236.551	140.257	200.309
XLOC_006499	171.08	93.7642	137.241
XLOC_006500	0.141565	0.176839	0.383964
XLOC_006501	38.8038	86.8257	148.54
XLOC_006502	15.414	9.12149	8.45584
XLOC_006503	0.149379	0.326288	0.180848
XLOC_006504	0.033224	0.361946	0.148921
XLOC_006505	0.059536	0.217519	0.335903
XLOC_006506	0.256076	0.759629	0.994123
XLOC_006507	0	0	0.017434
XLOC_006508	0	0	0
XLOC_006509	31.0745	56.264	35.2225
XLOC_006510	0.0381	0.0485567	0
XLOC_006511	24.7258	0.557981	0.247876
XLOC_006512	0.722034	0.114228	0.210109
XLOC_006513	0.166105	1.57595	4.65745
XLOC_006514	0	0	0
XLOC_006515	0.184115	0.276763	0.944764
XLOC_006516	11.8237	18.4923	6.27537
XLOC_006517	0.025684	0.246696	0.217414
XLOC_006518	126.169	120.602	275.046
XLOC_006519	0	0	0
XLOC_006520	0	0	0
XLOC_006521	0	0	0
XLOC_006522	0	0	0
XLOC_006523	25.7161	31.7159	21.6489
XLOC_006524	0.666386	0.456737	1.01545
XLOC_006525	0	0	0
XLOC_006526	0.66931	15.5175	1.66522
XLOC_006527	0.368947	13.4024	0.726365
XLOC_006528	0.049689	1.21949	0
XLOC_006529	0.028867	0.187461	0.0576267
XLOC_006530	6.40053	12.9699	8.29925
XLOC_006531	0.809614	4.23582	0.829834
XLOC_006532	0	0.597538	0
XLOC_006533	0	0.170567	0
XLOC_006534	0	0	0
XLOC_006535	0	0	0
XLOC_006536	0.778592	0	0
XLOC_006537	1.11046	0.799795	0.439979
XLOC_006538	0.366392	2.61381	0.180586
XLOC_006539	0	0	0
XLOC_006540	0	0	0
XLOC_006541	0	0.244314	1.18671
XLOC_006542	9.48207	5.64104	2.94127
XLOC_006543	0	0	0
XLOC_006544	0	0.0172032	0
XLOC_006545	76.3627	42.2783	66.6914
XLOC_006546	0	0	0
XLOC_006547	0	0	0
XLOC_006548	0	0	0
XLOC_006549	0	0	0
XLOC_006550	0	0.595362	1.80356
XLOC_006551	0.008332	0.10112	0.211965
XLOC_006552	69.1317	96.5068	115.924
XLOC_006553	1.29898	2.69485	2.07125
XLOC_006554	11.629	10.4146	14.597
XLOC_006555	0	0	0
XLOC_006556	0.011381	0	0
XLOC_006557	0	0	0
XLOC_006558	0	0.519794	0.519669
XLOC_006559	0.005152	0.140629	0.152199
XLOC_006560	0	0	0
XLOC_006561	0.395128	3.76055	6.25119
XLOC_006562	0	0.017766	0
XLOC_006563	0	0.0971008	0.461816
XLOC_006564	0	0.764162	2.47095
XLOC_006565	2.86265	0.0373072	0.00638375
XLOC_006566	0	0	0
XLOC_006567	0	0.003275	0
XLOC_006568	0	0	0
XLOC_006569	0	0.00293967	0
XLOC_006570	0	0	0
XLOC_006571	0	0	0
XLOC_006572	0	0	0
XLOC_006573	0	0	0
XLOC_006574	15.3531	16.3961	20.6532
XLOC_006575	0	0	0
XLOC_006576	0	0.0226725	0.041446
XLOC_006577	0.03119	0.0105527	0.0320877
XLOC_006578	0	0.0176005	0.0120912
XLOC_006579	0	0.000311833	0
XLOC_006580	0	0.0190935	0
XLOC_006581	0.012123	0.089284	0.0938532
XLOC_006582	4.64897	5.58265	32.5543
XLOC_006583	29.4996	37.0192	59.7829
XLOC_006584	0	0.304955	0.757497
XLOC_006585	8.76244	12.2191	10.7856
XLOC_006586	0.154554	2.44168	2.03595
XLOC_006587	0.331584	4.30035	3.60104
XLOC_006588	0.347041	4.80154	3.55798
XLOC_006589	0.195834	2.9024	2.00517
XLOC_006590	0.281474	2.73629	1.95573
XLOC_006591	0.208148	1.81698	1.19368
XLOC_006592	0	0.185764	0.0555148
XLOC_006593	0	0	0
XLOC_006594	21.2762	3.09594	18.0101
XLOC_006595	0	0.0072465	0
XLOC_006596	0	0	0
XLOC_006597	0	0	0
XLOC_006598	0.018251	0.0122135	0.0209182
XLOC_006599	0	0	0
XLOC_006600	0	0.190362	0.303504
XLOC_006601	3.70682	3.77302	3.66186
XLOC_006602	0.450261	0.239532	0.330169
XLOC_006603	0	0	0
XLOC_006604	6.80236	4.78525	4.52228
XLOC_006605	0	0	0
XLOC_006606	0	0.00347183	0
XLOC_006607	0	0.820829	0.309395
XLOC_006608	6.64628	15.6167	7.13256
XLOC_006609	0	0.0407125	0.149951
XLOC_006610	0	0	0.524699
XLOC_006611	0	0.0382717	0.397134
XLOC_006612	0	0	0
XLOC_006613	9.12192	10.0434	8.92121
XLOC_006614	6.21239	6.56724	5.70736
XLOC_006615	12.081	11.4654	10.3656
XLOC_006616	0.909043	1.81288	1.6368
XLOC_006617	0	0.0262607	0
XLOC_006618	4.16771	5.69332	8.51076
XLOC_006619	0	0	0
XLOC_006620	0.006956	0	0
XLOC_006621	0	0.0017455	0
XLOC_006622	0	0	0
XLOC_006623	0	0	0
XLOC_006624	0	0.00244567	0
XLOC_006625	0.295681	0.894127	1.00125
XLOC_006626	0	0	0
XLOC_006627	1.76668	1.16877	1.01602
XLOC_006628	0.24681	0.090252	0.0766063
XLOC_006629	9.56884	6.74573	7.28097
XLOC_006630	32.814	18.9413	22.4066
XLOC_006631	4.8336	1.28285	0.0845192
XLOC_006632	0.024211	0.549559	0.136024
XLOC_006633	11.6804	4.09616	1.13411
XLOC_006634	0.860584	0.670165	0.187302
XLOC_006635	1.07963	1.56208	0.373049
XLOC_006636	0.911975	1.24656	0.30712
XLOC_006637	0	4.25759	13.4651
XLOC_006638	0	0.767018	1.55706
XLOC_006639	5.46016	5.64611	3.53901
XLOC_006640	0.129064	6.10885	20.8652
XLOC_006641	0.007342	0.002978	0.0085355
XLOC_006642	4.52832	7.13025	9.2063
XLOC_006643	0.642602	0	0
XLOC_006644	0	0	0
XLOC_006645	2.46488	14.329	3.24726
XLOC_006646	10.8702	16.5529	10.615
XLOC_006647	9.21914	15.6055	6.14015
XLOC_006648	0.13345	0.0170622	0
XLOC_006649	3.90576	5.40463	2.61319
XLOC_006650	2.43106	9.20777	2.80677
XLOC_006651	29.1196	27.6166	8.45725
XLOC_006652	21.6649	25.8417	8.00695
XLOC_006653	0	0	0
XLOC_006654	0	0	0
XLOC_006655	33.4298	33.4689	11.9064
XLOC_006656	0.008531	0.0294455	0
XLOC_006657	0	0	0
XLOC_006658	0	0	0
XLOC_006659	1.40404	0.00290883	0.00719375
XLOC_006660	0	0	0
XLOC_006661	0	0	0
XLOC_006662	186.015	204.337	172.683
XLOC_006663	4.04715	11.9696	6.77284
XLOC_006664	74.1047	38.1207	27.2941
XLOC_006665	11.964	7.01248	1.45783
XLOC_006666	176.687	69.9375	143.962
XLOC_006667	0	0.176167	0.28813
XLOC_006668	9.01939	23.0317	9.03294
XLOC_006669	4.72258	10.3461	5.16255
XLOC_006670	1.54198	13.6091	3.50564
XLOC_006671	20.6663	28.7892	29.7137
XLOC_006672	0	147.261	369.661
XLOC_006673	0	0	0
XLOC_006674	0.25583	9.39175	17.9534
XLOC_006675	16.5762	35.2602	53.3695
