gene_id,K002000061_49347,K002000061_49348,K002000061_49350,K002000061_49346,K002000061_49349,K002000061_49351
XLOC_011561,3940,4151,4168,3639,4639,4124
XLOC_011560,23,34,11,11,26,49
XLOC_026969,0,0,0,0,0,0
XLOC_026968,0,0,0,0,0,0
XLOC_026965,0,0,0,0,0,0
XLOC_026964,0,0,0,0,0,0
XLOC_026967,0,0,0,0,0,0
XLOC_026966,0,0,0,0,0,0
XLOC_026961,0,0,0,0,0,0
XLOC_026960,0,0,0,0,0,0
XLOC_026963,0,0,0,0,0,0
XLOC_026962,0,0,0,0,0,0
XLOC_025438,0,0,0,0,0,0
XLOC_025439,0,0,0,0,0,0
XLOC_025432,85,91,74,44,68,47
XLOC_025433,947,1104,1025,992,1054,1031
XLOC_025430,0,0,0,6,0,9
XLOC_025431,2,0,2,0,3,2
XLOC_025436,137,139,109,110,156,139
XLOC_025437,6,11,5,9,7,5
XLOC_025434,274,266,269,267,354,239
XLOC_025435,0,0,0,0,0,0
XLOC_019778,0,0,0,0,0,0
XLOC_019779,0,0,0,0,0,0
XLOC_019772,3,0,0,0,0,0
XLOC_019773,0,0,0,0,0,0
XLOC_019770,0,7,0,7,0,2
XLOC_019771,0,0,0,0,3,0
XLOC_019776,0,0,0,0,0,0
XLOC_019777,3,0,0,0,0,0
XLOC_019774,0,0,0,5,0,0
XLOC_019775,0,0,0,0,0,0
XLOC_007148,72,86,67,59,86,88
XLOC_007149,0,0,0,0,0,0
XLOC_007142,397,641,495,516,595,518
XLOC_007143,1116,1348,1305,1098,1257,1179
XLOC_007140,0,0,0,0,0,0
XLOC_007141,0,5,0,0,3,0
XLOC_007146,736,981,860,754,1089,1013
XLOC_007147,0,0,0,0,0,0
XLOC_007144,36,23,4,36,67,51
XLOC_007145,28,34,31,11,8,3
XLOC_010380,8132,12791,11152,11042,15539,13842
XLOC_010381,279,283,305,223,314,271
XLOC_010382,2195,2799,2727,2349,3026,2772
XLOC_010383,0,0,0,0,6,0
XLOC_010384,1566,1556,1569,1386,1572,1535
XLOC_010385,0,0,0,0,0,0
XLOC_010386,0,0,0,0,0,0
XLOC_010387,0,0,0,0,0,0
XLOC_010388,585,1106,670,663,662,1062
XLOC_010389,167,119,151,124,131,163
XLOC_012715,0,0,0,0,0,0
XLOC_012714,6,0,0,11,8,7
XLOC_012717,0,0,0,0,0,0
XLOC_012716,0,0,0,0,0,0
XLOC_012711,2324,2768,2627,2579,2943,2842
XLOC_012710,444,395,452,478,570,538
XLOC_012713,0,0,0,0,0,0
XLOC_012712,46,26,56,0,12,11
XLOC_012719,157,208,198,167,142,251
XLOC_012718,6,14,11,8,21,8
XLOC_000001,0,0,0,0,0,0
XLOC_004789,0,0,0,0,0,0
XLOC_004788,20,48,40,22,59,38
XLOC_004781,27,20,11,23,27,47
XLOC_004780,44,0,0,0,0,0
XLOC_004783,0,0,0,0,0,0
XLOC_004782,5,5,15,20,6,11
XLOC_004785,10262,12580,15273,10110,10404,9234
XLOC_000008,3535,4607,3827,3718,4006,4476
XLOC_004787,6,1,6,3,5,4
XLOC_004786,351,326,324,300,341,315
XLOC_000499,0,0,0,0,0,0
XLOC_000498,0,0,0,0,0,0
XLOC_000009,0,0,1,1,1,1
XLOC_000491,0,0,0,0,0,0
XLOC_000490,154,151,116,67,178,116
XLOC_000493,0,0,0,0,0,0
XLOC_000492,18,12,27,22,41,29
XLOC_000495,0,0,0,0,0,0
XLOC_000494,0,0,0,0,0,0
XLOC_000497,0,0,0,0,0,0
XLOC_000496,1,2,1,1,1,1
XLOC_006677,0,0,0,3,0,0
XLOC_006676,1052,1349,1071,1055,1294,1294
XLOC_005786,2762,2823,2661,2428,2813,2752
XLOC_005787,31,37,26,26,19,49
XLOC_005784,1305,1243,1199,1176,1561,1434
XLOC_005785,2,5,4,0,4,2
XLOC_005782,0,0,0,0,2,0
XLOC_005783,0,0,0,0,0,0
XLOC_005780,465,480,474,501,508,508
XLOC_005781,178,171,173,197,148,171
XLOC_005788,782,1907,2020,1320,1736,1505
XLOC_005789,51,161,154,75,105,112
XLOC_018647,1,1,1,2,1,3
XLOC_006678,4,19,8,8,12,0
XLOC_007924,0,0,0,0,0,0
XLOC_007925,0,0,0,0,0,0
XLOC_007926,0,0,0,0,0,3
XLOC_007927,165,297,252,174,260,242
XLOC_007920,2316,2196,2028,1573,1564,1498
XLOC_007921,507,1245,1120,534,652,1144
XLOC_007922,29,32,39,17,30,30
XLOC_007923,0,0,0,0,0,0
XLOC_007928,48,54,52,47,45,33
XLOC_007929,16,9,15,26,28,15
XLOC_002251,0,0,0,0,0,0
XLOC_002250,1621,1536,1661,1305,1753,1480
XLOC_002253,92,108,123,96,133,84
XLOC_002252,10,18,0,9,11,7
XLOC_002255,0,0,0,0,0,0
XLOC_002254,0,0,0,0,0,0
XLOC_002257,0,5,15,2,3,2
XLOC_002256,0,0,0,0,0,0
XLOC_002259,0,0,0,0,0,6
XLOC_002258,0,5,0,5,0,0
XLOC_017356,276,277,283,240,345,309
XLOC_021334,15,24,7,9,20,23
XLOC_021337,2194,3257,3440,3102,3697,3117
XLOC_021336,9,8,2,4,2,6
XLOC_021331,0,0,0,0,0,0
XLOC_021330,0,0,0,0,2,0
XLOC_017350,101,87,130,92,120,110
XLOC_017351,6,3,3,1,4,4
XLOC_016902,137,131,89,114,191,212
XLOC_016903,0,0,0,0,0,0
XLOC_023522,0,0,0,0,2,0
XLOC_023523,521,541,502,515,572,560
XLOC_016405,708,1812,1572,1414,1752,1904
XLOC_016404,236,465,474,439,484,571
XLOC_008316,0,0,0,0,0,0
XLOC_008317,0,0,0,0,0,0
XLOC_008314,0,0,0,0,0,0
XLOC_008315,0,0,0,0,0,0
XLOC_008312,44,77,53,57,106,92
XLOC_023869,0,0,0,0,0,0
XLOC_008310,110,171,118,133,131,152
XLOC_003127,175,241,242,184,220,231
XLOC_003128,490,463,497,438,510,367
XLOC_003129,52,57,79,57,59,57
XLOC_016402,720,618,775,978,1199,1107
XLOC_008318,0,0,0,0,0,0
XLOC_008319,0,0,0,0,0,0
XLOC_026811,0,0,0,0,0,0
XLOC_026810,0,0,0,0,0,0
XLOC_023865,0,0,0,0,0,0
XLOC_026812,0,0,0,0,0,0
XLOC_023863,3,3,0,0,4,4
XLOC_023862,50669,44381,43641,35760,46205,39182
XLOC_026817,0,0,0,0,0,0
XLOC_023860,0,0,0,5,7,6
XLOC_008864,4243,6141,4740,5176,5798,6369
XLOC_008865,2616,2518,2449,2204,2647,2366
XLOC_008866,101,65,69,67,84,54
XLOC_008867,112,129,123,119,121,154
XLOC_008860,59,81,79,46,76,70
XLOC_008861,371,396,417,386,430,474
XLOC_008862,0,2,2,3,3,0
XLOC_008863,2601,3044,3055,2694,2789,2537
XLOC_008868,11,12,25,7,17,25
XLOC_008869,1733,3206,2756,2233,2808,2454
XLOC_009199,886,1075,1148,945,1154,1074
XLOC_009198,705,1253,898,839,974,1046
XLOC_009197,0,5,0,0,0,0
XLOC_009196,4180,6690,6124,5085,6763,6503
XLOC_009195,37,46,48,43,61,72
XLOC_009194,1961,2408,2030,1900,2189,2142
XLOC_009193,98,99,77,61,107,87
XLOC_009192,1901,1944,1896,1877,2137,1897
XLOC_009191,55,69,44,33,45,49
XLOC_009190,1,5,0,0,4,0
XLOC_009739,0,0,0,0,0,0
XLOC_009738,58,81,68,63,72,71
XLOC_009733,739,840,767,789,798,867
XLOC_009732,1186,1324,1312,1237,1647,1480
XLOC_009731,7868,8694,7984,7895,8695,7956
XLOC_009730,2398,2726,2577,2334,2758,2754
XLOC_009737,0,1,0,0,2,8
XLOC_009736,7187,8069,7947,6673,8559,7960
XLOC_009735,6556,6173,5978,5457,7555,6694
XLOC_009734,107,99,97,92,115,98
XLOC_001508,0,0,0,0,3,3
XLOC_001509,0,0,0,0,3,2
XLOC_001500,3,2,5,3,0,0
XLOC_001501,2,13,8,8,7,7
XLOC_001502,0,0,0,0,0,0
XLOC_001503,2183,1790,2095,1872,2395,2134
XLOC_001504,150,148,119,111,186,136
XLOC_001505,4703,6019,5797,5487,6707,6267
XLOC_001506,0,0,0,0,0,0
XLOC_001507,0,0,0,0,2,1
XLOC_016261,0,0,0,0,0,0
XLOC_016260,0,0,0,0,0,0
XLOC_016263,0,0,0,0,0,0
XLOC_016262,0,0,0,0,0,0
XLOC_016265,1584,2333,2222,2343,2715,2291
XLOC_016264,0,0,0,0,0,0
XLOC_016267,0,0,0,0,0,0
XLOC_016266,0,13,4,3,10,0
XLOC_016269,12,23,13,0,9,14
XLOC_016268,8,46,21,11,28,39
XLOC_020828,0,0,0,0,0,0
XLOC_005650,100,128,145,156,181,166
XLOC_005651,0,0,0,4,0,0
XLOC_005652,0,0,0,3,0,0
XLOC_002605,317,279,219,199,232,269
XLOC_002602,0,0,0,0,0,0
XLOC_005655,2110,2629,2340,2297,2738,2479
XLOC_005656,0,0,0,0,0,0
XLOC_002601,0,0,0,0,0,0
XLOC_008459,5612,6221,5593,4983,6475,5494
XLOC_008458,0,0,0,0,0,0
XLOC_008455,0,0,0,0,0,0
XLOC_008454,0,0,0,0,0,0
XLOC_008457,0,0,0,0,0,0
XLOC_008456,2945,3690,2833,2984,2972,3456
XLOC_008451,0,0,0,0,0,0
XLOC_008450,2259,2274,2233,1897,2263,2147
XLOC_008453,21186,23337,22424,21313,24445,22911
XLOC_008452,0,0,2,2,0,3
XLOC_010768,82,132,101,100,111,111
XLOC_010769,71,51,73,63,77,64
XLOC_023500,4158,4043,4189,3852,5018,4166
XLOC_023501,256,537,239,191,365,334
XLOC_026750,0,0,0,0,0,0
XLOC_026751,0,0,0,0,0,0
XLOC_026756,0,0,0,0,0,0
XLOC_026757,0,0,0,0,0,0
XLOC_026754,0,0,0,0,0,0
XLOC_026755,0,0,0,0,0,0
XLOC_023508,325,550,393,387,445,694
XLOC_023509,1258,1364,1317,1261,1434,1269
XLOC_026758,0,0,0,0,0,0
XLOC_026759,0,0,0,0,0,0
XLOC_025218,232,207,344,175,243,228
XLOC_025219,25,18,26,17,19,18
XLOC_025212,1,0,1,1,0,0
XLOC_018559,8161,8137,7781,7350,8366,8158
XLOC_025210,23,3,3,3,24,13
XLOC_025211,3,0,0,0,0,0
XLOC_025216,0,0,0,0,0,0
XLOC_025217,32,23,53,25,28,24
XLOC_025214,0,0,0,0,0,0
XLOC_018558,83,99,81,60,87,91
XLOC_021908,0,4,4,2,0,0
XLOC_021909,29,32,25,22,24,18
XLOC_021902,43,35,46,32,56,11
XLOC_021903,275,304,280,177,313,251
XLOC_021900,11,5,9,9,3,8
XLOC_021901,196,201,246,184,251,227
XLOC_021906,2,5,2,3,10,0
XLOC_021907,5,3,2,3,3,3
XLOC_021904,12,3,19,9,9,10
XLOC_021905,12,6,36,18,14,47
XLOC_022278,0,0,0,0,0,2
XLOC_021380,0,0,1,1,5,5
XLOC_012116,89,87,63,70,75,47
XLOC_021382,3,0,0,0,0,0
XLOC_012114,0,0,0,0,0,0
XLOC_021384,38,55,37,33,30,38
XLOC_012112,33,41,55,23,45,29
XLOC_012175,0,3,3,0,0,4
XLOC_012174,0,0,0,0,0,0
XLOC_012177,0,0,0,0,0,0
XLOC_012176,933,958,892,881,973,990
XLOC_012171,591,646,610,411,610,477
XLOC_012170,0,0,0,0,6,0
XLOC_012173,292,580,596,569,714,638
XLOC_012172,0,0,0,0,0,0
XLOC_021387,0,0,0,0,0,0
XLOC_012179,3837,3426,3438,3744,4542,3837
XLOC_012178,54,46,49,73,78,53
XLOC_022463,707,830,808,727,962,840
XLOC_010995,11,16,14,20,127,9
XLOC_010994,10841,13851,12285,11978,12915,12804
XLOC_010997,565,863,648,807,681,917
XLOC_010996,1376,1985,1400,1493,1413,1947
XLOC_010991,258,455,280,379,332,398
XLOC_010990,1574,1739,1779,1653,2456,2050
XLOC_010993,9,9,11,9,6,15
XLOC_010992,0,0,0,0,0,0
XLOC_020361,0,0,0,0,0,0
XLOC_020360,0,0,0,0,0,0
XLOC_020363,0,0,0,0,1,0
XLOC_020362,0,0,0,0,0,0
XLOC_010999,1400,1559,1478,1397,1541,1508
XLOC_010998,154,165,169,162,193,165
XLOC_020367,34,29,25,27,5,55
XLOC_020366,39,42,27,52,21,42
XLOC_017679,31422,28235,30453,25586,30688,26066
XLOC_017678,12,11,10,13,17,12
XLOC_012289,928,1202,998,1025,1046,1082
XLOC_012288,6,5,10,9,11,3
XLOC_012287,1442,1294,1389,1324,1640,1546
XLOC_021011,3,0,0,0,0,0
XLOC_021012,0,0,0,0,0,0
XLOC_012284,181,216,219,159,192,209
XLOC_017675,137,130,147,166,192,182
XLOC_017674,122,87,101,163,195,158
XLOC_017677,27,27,30,19,34,25
XLOC_021017,506,516,641,533,542,498
XLOC_022293,0,0,0,0,0,0
XLOC_022292,2,9,5,7,2,0
XLOC_022291,33,53,48,31,37,61
XLOC_022290,15,7,19,7,11,9
XLOC_022297,0,0,0,0,0,0
XLOC_022296,8,6,7,12,8,7
XLOC_022295,149,126,144,105,108,99
XLOC_022294,45530,41566,41819,38476,48723,41031
XLOC_022299,0,0,0,0,0,0
XLOC_022298,0,8,0,0,7,5
XLOC_024620,8,12,3,2,3,3
XLOC_024621,1231,1941,1423,1475,1549,1607
XLOC_024622,4567,4061,4886,4764,5967,6054
XLOC_024623,1258,1412,1250,1280,1590,1314
XLOC_024624,142,163,150,173,178,195
XLOC_024625,52,66,74,63,71,81
XLOC_024626,41,39,21,33,26,35
XLOC_024627,0,0,0,0,0,0
XLOC_024628,0,8,0,0,0,0
XLOC_024629,119,98,117,87,79,61
XLOC_022465,18,50,31,18,33,25
XLOC_000903,3,3,0,3,4,4
XLOC_000902,0,0,0,4,7,3
XLOC_000901,0,0,0,0,0,0
XLOC_000900,6,0,0,3,5,0
XLOC_000907,0,0,0,0,0,0
XLOC_000906,0,0,0,0,0,0
XLOC_000905,4,12,5,12,7,13
XLOC_000904,2,6,3,22,6,3
XLOC_024992,78,117,113,89,95,76
XLOC_024993,0,0,0,0,0,0
XLOC_024990,0,0,0,0,0,0
XLOC_024991,0,0,0,0,0,0
XLOC_024996,0,0,0,0,4,0
XLOC_024997,3,0,0,0,0,0
XLOC_024994,0,0,0,0,0,0
XLOC_024995,0,0,0,0,0,0
XLOC_011484,3823,3677,3732,3371,4451,3951
XLOC_011485,89,163,125,143,141,137
XLOC_011486,9117,13081,11922,10611,13267,12568
XLOC_011487,16,0,6,18,13,6
XLOC_011480,100,102,111,96,149,139
XLOC_011481,7343,7429,7364,6892,8527,7911
XLOC_011482,399,327,435,349,394,345
XLOC_011483,0,13,2,1,7,5
XLOC_011488,4,2,6,0,7,0
XLOC_011489,4,3,3,0,3,7
XLOC_010238,73,87,100,105,147,115
XLOC_024135,16,12,13,22,15,34
XLOC_019109,8824,10163,15475,8820,11144,15709
XLOC_019108,108,97,96,111,157,96
XLOC_019101,7190,9985,6706,7131,9837,9421
XLOC_019100,733,848,809,755,808,832
XLOC_019103,52,76,81,47,98,67
XLOC_019102,755,737,689,787,805,777
XLOC_019105,7,9,21,7,5,16
XLOC_019104,152,141,135,146,184,192
XLOC_019107,426,340,356,325,383,275
XLOC_019106,536,573,677,601,634,556
XLOC_016108,3,0,1,1,9,1
XLOC_016109,3,0,1,2,0,1
XLOC_006428,112,75,66,53,72,75
XLOC_006429,140,115,138,105,128,119
XLOC_011738,0,1,3,1,0,2
XLOC_011739,0,0,0,0,0,0
XLOC_011736,0,3,0,0,6,7
XLOC_006423,0,0,0,0,0,3
XLOC_016102,2860,3938,3498,3380,3770,3559
XLOC_006421,0,0,0,0,0,0
XLOC_006426,266,304,282,288,379,239
XLOC_016105,0,0,0,2,0,3
XLOC_011730,11841,13262,12710,11116,11916,12302
XLOC_011731,4232,4621,4885,4084,4727,4535
XLOC_018858,11775,11253,10816,10216,12037,10986
XLOC_018859,1596,2819,2272,1949,2505,2364
XLOC_018854,0,0,0,0,0,0
XLOC_018855,226,331,324,242,378,281
XLOC_018856,67,140,152,91,125,118
XLOC_018857,6,7,5,4,14,2
XLOC_018850,92,58,88,65,71,75
XLOC_018851,0,0,1,1,0,0
XLOC_018852,3,8,5,3,7,11
XLOC_018853,721,1322,812,663,797,856
XLOC_020386,0,0,0,0,0,0
XLOC_012401,0,0,0,0,0,0
XLOC_012400,0,0,0,0,0,0
XLOC_012403,0,32,0,0,0,0
XLOC_012402,276,315,289,261,308,350
XLOC_020884,3069,4951,5030,4421,5709,4841
XLOC_012404,0,0,0,0,0,0
XLOC_017693,84,122,76,79,121,92
XLOC_020886,3659,3953,3592,3885,4958,4415
XLOC_017692,4682,5261,5284,5308,6148,5584
XLOC_020887,171,216,138,149,226,290
XLOC_017691,2,3,3,0,2,0
XLOC_018278,0,0,0,0,0,3
XLOC_018279,240,351,189,576,832,722
XLOC_017690,5,4,2,9,8,5
XLOC_020889,170,167,146,185,149,128
XLOC_018270,118,189,121,116,116,166
XLOC_018271,737,871,865,720,804,771
XLOC_018272,117,154,180,152,137,200
XLOC_018273,3247,5568,4566,4556,4624,5937
XLOC_018274,0,2,0,0,0,2
XLOC_018275,0,0,0,0,0,0
XLOC_018276,0,0,0,0,0,0
XLOC_018277,0,9,4,0,4,0
XLOC_010469,20701,25009,22475,18260,18723,20722
XLOC_010468,415,463,422,364,476,525
XLOC_010465,27,28,27,20,33,25
XLOC_010464,203,244,180,169,182,241
XLOC_010467,908,972,921,846,1041,900
XLOC_010466,231,211,206,307,229,233
XLOC_010461,100,123,111,105,105,104
XLOC_010460,9,13,10,6,28,21
XLOC_010463,2,9,8,5,24,12
XLOC_010462,76,85,93,94,69,77
XLOC_004378,21,5,4,8,26,35
XLOC_004379,0,0,0,0,0,0
XLOC_004374,0,0,0,0,0,0
XLOC_004375,0,0,0,0,0,0
XLOC_004376,612,739,655,552,684,676
XLOC_004377,0,0,0,0,0,0
XLOC_004370,1757,2067,2025,1851,2198,2043
XLOC_004371,0,0,2,0,4,0
XLOC_004372,192,240,177,199,207,169
XLOC_004373,21,16,26,7,34,34
XLOC_005423,12660,12657,12615,11534,13648,12826
XLOC_005422,0,0,0,0,0,0
XLOC_005421,0,0,0,0,0,0
XLOC_002432,6899,8351,7300,6616,8084,8273
XLOC_005427,0,3,0,0,0,1
XLOC_005426,0,0,0,0,3,4
XLOC_005425,26,34,16,24,22,28
XLOC_002436,2,10,0,0,5,7
XLOC_002439,1202,1428,1303,1346,1465,1493
XLOC_002438,0,0,2,0,2,0
XLOC_005429,23,23,22,27,42,47
XLOC_005428,3599,4290,4454,3719,4522,4313
XLOC_007483,0,0,0,0,0,0
XLOC_007482,0,0,0,0,0,0
XLOC_007481,0,0,3,0,0,4
XLOC_007480,22,42,23,24,13,32
XLOC_007487,8,9,31,25,10,11
XLOC_007486,732,913,906,671,657,777
XLOC_007485,490,743,837,699,919,764
XLOC_007484,2463,2310,2593,2058,2506,2385
XLOC_007489,3,16,7,5,7,13
XLOC_007488,1787,3500,3058,2734,3770,2800
XLOC_012904,46,206,54,64,111,138
XLOC_012905,10380,24323,10849,13352,9918,21654
XLOC_012906,2,0,4,0,0,0
XLOC_012907,0,0,0,0,0,0
XLOC_012900,0,0,0,0,0,0
XLOC_012901,4,0,0,2,4,2
XLOC_012902,0,0,0,0,2,0
XLOC_012903,797,856,798,772,863,776
XLOC_012908,6340,6541,6113,5953,7109,6145
XLOC_012909,9069,8857,8462,8297,9303,8471
XLOC_022019,79,56,68,60,80,45
XLOC_024603,0,0,0,0,0,0
XLOC_004598,723,860,725,715,939,779
XLOC_004599,309,349,285,247,309,349
XLOC_004590,0,0,0,0,0,0
XLOC_004591,0,0,0,0,0,0
XLOC_004592,831,865,814,813,950,975
XLOC_004593,725,818,744,749,909,929
XLOC_004594,15,25,6,5,15,22
XLOC_004595,0,0,0,0,0,0
XLOC_004596,0,0,0,0,0,0
XLOC_004597,0,0,0,0,7,2
XLOC_000288,136,105,173,85,101,111
XLOC_000289,7,19,11,7,13,20
XLOC_000280,0,2,0,0,0,0
XLOC_000281,0,4,5,0,9,13
XLOC_000282,11,3,18,15,10,3
XLOC_000283,3,1,1,2,0,4
XLOC_000284,3,4,2,4,1,0
XLOC_000285,7209,7334,7136,6446,7905,7122
XLOC_000286,0,0,0,0,3,0
XLOC_000287,28,34,27,37,40,37
XLOC_006992,2,0,2,3,2,7
XLOC_003741,321,354,362,301,481,421
XLOC_006990,2974,3227,2898,2805,3138,3111
XLOC_006991,0,0,0,2,0,0
XLOC_003744,1,0,2,0,3,3
XLOC_003745,12482,14755,12837,12095,13846,14475
XLOC_003746,77,123,94,87,94,81
XLOC_003747,1316,1572,1319,1162,5790,5545
XLOC_003748,45,33,31,25,26,32
XLOC_003749,19,14,13,31,18,5
XLOC_006998,0,0,0,0,0,0
XLOC_006999,0,0,0,0,0,0
XLOC_000132,0,0,0,0,0,0
XLOC_000133,0,0,0,0,0,0
XLOC_000130,0,0,0,0,0,0
XLOC_000131,2235,2376,2159,2053,2432,2351
XLOC_000136,0,0,0,0,0,0
XLOC_000137,0,0,0,0,0,0
XLOC_000134,0,0,5,0,0,0
XLOC_000135,6,0,6,0,7,0
XLOC_000138,186,217,249,174,257,229
XLOC_000139,0,0,0,0,0,0
XLOC_001429,8,0,0,0,12,0
XLOC_001428,0,0,4,2,0,0
XLOC_001427,0,8,0,0,0,0
XLOC_001426,0,0,0,0,0,0
XLOC_001425,0,0,0,0,0,0
XLOC_001424,0,0,0,0,0,0
XLOC_001423,1181,994,1053,1048,1046,1012
XLOC_001422,11,26,5,10,10,10
XLOC_001421,7183,7309,7419,6928,8032,7878
XLOC_001420,0,0,0,0,0,0
XLOC_002198,0,10,0,0,0,5
XLOC_002199,13556,11296,13428,8419,11105,8893
XLOC_002196,125,160,155,121,181,144
XLOC_002197,58,68,98,40,47,64
XLOC_002194,0,2,0,2,0,0
XLOC_002195,0,0,0,0,0,0
XLOC_002192,45,21,40,14,30,23
XLOC_002193,9,6,8,0,0,0
XLOC_002190,5562,5207,4970,5115,5883,5437
XLOC_002191,0,0,0,0,8,0
XLOC_019690,123,147,160,86,185,123
XLOC_019844,2914,3328,3347,2868,3777,3228
XLOC_019845,483,431,339,389,434,456
XLOC_019846,12,36,15,18,17,34
XLOC_019847,26,33,42,27,25,45
XLOC_019840,0,2,0,0,0,0
XLOC_019841,3770,6679,4656,4933,3952,4764
XLOC_019842,0,0,0,0,0,0
XLOC_019843,0,0,0,0,0,2
XLOC_019848,0,0,0,0,0,0
XLOC_019849,0,0,0,0,0,0
XLOC_008125,2,0,0,0,0,0
XLOC_008124,0,0,0,0,0,0
XLOC_008127,218,234,194,208,251,238
XLOC_008126,2,4,6,7,9,9
XLOC_008121,22,22,28,12,26,8
XLOC_008120,975,1290,1075,1084,1236,1162
XLOC_008123,3786,4544,4334,3571,4041,3910
XLOC_008122,7194,7251,7133,6364,7566,7092
XLOC_008129,3803,5211,4168,4091,4487,4880
XLOC_008128,3,0,0,0,0,10
XLOC_017479,0,1,2,0,0,2
XLOC_017478,0,4,8,0,0,0
XLOC_017477,0,0,0,0,0,0
XLOC_017476,17,13,13,13,9,10
XLOC_017475,315,374,370,300,384,334
XLOC_017474,0,0,0,0,0,0
XLOC_017473,0,0,0,0,0,0
XLOC_017472,0,0,0,0,0,0
XLOC_017471,42,34,36,23,52,36
XLOC_017470,117,123,119,98,159,139
XLOC_013509,0,0,0,0,0,0
XLOC_013508,0,0,0,0,0,0
XLOC_013507,5343,5483,4898,4911,6004,5397
XLOC_013506,3462,2794,3269,2972,3614,2664
XLOC_013505,22,18,20,18,27,18
XLOC_013504,2118,2318,2261,1958,2291,2287
XLOC_013503,940,998,972,998,1154,1156
XLOC_013502,0,0,0,0,0,0
XLOC_013501,0,0,0,0,0,0
XLOC_013500,0,0,0,0,0,0
XLOC_016126,0,0,0,0,0,0
XLOC_016127,0,0,0,2,0,0
XLOC_016128,3055,5131,4803,4529,5952,4682
XLOC_016129,0,0,0,0,0,0
XLOC_015831,0,0,3,3,0,5
XLOC_015830,882,847,836,693,888,800
XLOC_015833,0,0,0,0,0,0
XLOC_015832,0,0,0,0,0,0
XLOC_015835,3,0,0,0,0,5
XLOC_015834,17746,14269,15393,18642,19551,18492
XLOC_015837,779,878,692,915,1145,959
XLOC_015836,0,0,0,12,0,0
XLOC_015839,0,0,0,0,0,0
XLOC_015838,326,280,284,351,355,346
XLOC_020778,88,123,55,60,142,106
XLOC_025809,68,8,50,46,56,16
XLOC_025808,0,0,0,0,0,0
XLOC_025807,0,0,0,0,0,0
XLOC_025806,0,0,0,0,0,0
XLOC_025805,0,0,0,0,0,0
XLOC_025804,3382,3365,3137,3069,3683,3215
XLOC_025803,1020,1223,1071,1132,1276,1151
XLOC_025802,0,0,0,0,0,0
XLOC_025801,0,0,0,0,0,0
XLOC_025800,1767,1688,1717,1590,1497,1632
XLOC_026439,12,9,10,7,7,21
XLOC_026438,201,252,259,254,366,371
XLOC_015167,48,106,53,43,82,114
XLOC_015166,0,0,0,0,0,0
XLOC_015165,787,1098,917,846,936,912
XLOC_015164,0,0,0,0,4,0
XLOC_015163,0,2,0,0,0,0
XLOC_015162,1570,2317,1886,1699,1829,2055
XLOC_015161,810,933,723,736,772,793
XLOC_015160,22,12,0,16,14,9
XLOC_015169,0,7,0,0,5,3
XLOC_015168,1644,1547,1584,1448,1923,1710
XLOC_017994,2,1,0,2,2,4
XLOC_017995,3,0,0,1,6,1
XLOC_017996,7,2,6,13,5,8
XLOC_017997,21,39,29,26,29,48
XLOC_017990,4481,6607,6314,5311,6154,5605
XLOC_017991,0,0,0,0,0,0
XLOC_017992,463,719,502,510,478,572
XLOC_017993,1,0,1,5,0,1
XLOC_017998,11,56,52,23,23,25
XLOC_017999,1682,2479,2091,1799,2247,2403
XLOC_024040,264,344,336,260,351,387
XLOC_024041,782,831,667,809,956,842
XLOC_024042,0,0,0,0,0,0
XLOC_024043,4,10,5,4,4,0
XLOC_024044,3250,3721,3126,2593,3214,3093
XLOC_024045,434,391,379,386,472,376
XLOC_024046,985,802,835,847,1083,884
XLOC_024047,383,367,383,370,418,411
XLOC_024048,0,0,0,0,0,0
XLOC_024049,0,0,0,0,0,0
XLOC_020970,0,0,0,0,0,0
XLOC_020971,181,302,198,198,207,262
XLOC_020972,396,774,574,660,957,670
XLOC_020973,6,29,22,29,57,42
XLOC_020974,0,0,0,0,0,0
XLOC_020975,169,172,248,138,147,133
XLOC_020976,197,200,191,111,159,171
XLOC_020977,4,16,15,5,8,13
XLOC_020978,35,30,25,29,43,33
XLOC_020979,5760,6197,6032,5392,5973,5825
XLOC_023777,20214,15360,19182,20042,22591,17983
XLOC_023776,0,0,0,0,0,0
XLOC_023775,0,0,0,0,0,0
XLOC_023774,4283,4084,4427,3740,4436,4014
XLOC_023773,4178,4793,4469,4053,5006,4840
XLOC_023772,0,0,4,0,3,0
XLOC_023771,45,41,49,44,33,52
XLOC_023770,10626,9913,9882,7927,10325,9237
XLOC_023779,0,0,0,0,0,0
XLOC_023778,405,444,380,435,410,422
XLOC_010076,315,352,350,299,317,346
XLOC_010077,1244,1113,1099,985,1308,1124
XLOC_010074,2402,1818,2135,2137,2709,2057
XLOC_010075,612,604,652,554,705,636
XLOC_010072,2581,2412,2713,2368,3266,2757
XLOC_010073,0,0,0,0,0,0
XLOC_010070,0,0,0,0,0,0
XLOC_010071,1576,1784,1537,1551,2004,1830
XLOC_010078,802,871,831,734,931,827
XLOC_010079,1332,1404,1237,1137,1374,1349
XLOC_025397,41,32,0,26,31,31
XLOC_025396,0,0,0,0,0,0
XLOC_025395,0,0,0,0,0,0
XLOC_025394,0,0,0,0,0,0
XLOC_025393,0,0,0,0,0,0
XLOC_025392,0,0,0,0,0,0
XLOC_025391,0,0,0,0,0,0
